FECHA,CO,NO,NO2,NOX,O3,PM10,SO2
26/09/2021,0.26,5,11,17,42,35,5
26/09/2021,0.39,5,16,21,53,42,8
26/09/2021,0.4,5,21,27,64,44,13
26/09/2021,0.34,3,15,17,80,35,8
26/09/2021,0.29,2,12,14,79,28,5
26/09/2021,0.25,2,12,14,66,18,4
26/09/2021,0.23,1,10,11,63,22,5
26/09/2021,0.41,2,14,16,50,57,4
26/09/2021,0.33,3,18,21,27,69,2
26/09/2021,0.26,2,20,22,18,18,2
26/09/2021,0.65,5,24,29,12,32,1
26/09/2021,0.3,2,19,22,16,39,1
26/09/2021,0.17,1,10,11,25,8,1
26/09/2021,0.18,3,11,14,19,4,1
27/09/2021,0.16,3,9,11,17,4,1
27/09/2021,0.08,1,7,8,22,-99,0
27/09/2021,0.03,1,5,6,21,-99,0
27/09/2021,0.08,2,8,10,16,-99,0
27/09/2021,0.27,15,16,31,5,3,1
27/09/2021,0.69,55,17,72,2,15,1
27/09/2021,1.17,86,17,103,1,41,2
27/09/2021,1.37,94,18,112,2,76,2
27/09/2021,1.1,34,28,62,9,7,2
27/09/2021,1.04,46,43,90,11,45,4
27/09/2021,0.76,27,42,69,24,38,3
27/09/2021,0.64,16,39,55,40,27,2
27/09/2021,0.41,6,25,31,66,11,2
27/09/2021,0.48,4,29,33,84,18,2
27/09/2021,0.48,4,32,36,69,40,2
27/09/2021,0.46,4,28,32,41,41,1
27/09/2021,0.67,14,31,46,28,27,2
27/09/2021,1.45,51,46,96,10,42,2
27/09/2021,0.42,4,29,33,31,24,1
27/09/2021,0.35,2,21,23,34,37,1
27/09/2021,0.24,1,14,15,39,13,1
27/09/2021,0.24,1,13,14,38,22,1
27/09/2021,0.23,4,15,19,32,14,1
27/09/2021,0.27,3,13,16,24,11,1
28/09/2021,0.19,2,9,11,21,18,1
28/09/2021,0.21,2,12,14,12,14,1
28/09/2021,0.24,2,13,15,7,17,1
28/09/2021,0.26,4,11,15,7,17,1
28/09/2021,0.36,15,13,27,3,24,1
28/09/2021,0.7,52,13,65,1,24,1
28/09/2021,1.51,127,16,143,1,55,3
28/09/2021,1.67,128,18,146,2,67,3
28/09/2021,1.07,74,35,109,5,44,4
28/09/2021,0.96,40,48,88,19,65,3
28/09/2021,0.8,19,45,64,36,50,4
28/09/2021,0.76,11,44,56,62,50,3
28/09/2021,0.68,7,42,49,79,38,3
28/09/2021,0.6,3,33,36,96,48,3
28/09/2021,0.44,2,25,28,63,31,1
28/09/2021,0.49,5,30,35,50,10,1
28/09/2021,0.45,6,30,36,34,16,1
28/09/2021,0.51,17,30,47,17,18,1
28/09/2021,0.69,23,34,57,9,25,1
28/09/2021,0.89,36,34,70,5,25,1
28/09/2021,1.05,27,30,58,8,24,1
28/09/2021,0.53,10,26,36,12,23,1
28/09/2021,0.22,8,15,24,21,15,1
28/09/2021,0.16,3,11,14,20,3,1
29/09/2021,-99,-99,-99,-99,-99,13,-99
29/09/2021,-99,-99,-99,-99,-99,9,-99
29/09/2021,-99,-99,-99,-99,-99,8,-99
29/09/2021,0.21,6,14,19,5,14,1
29/09/2021,0.3,19,16,35,4,19,1
29/09/2021,0.73,57,17,74,1,35,2
29/09/2021,1.31,99,19,118,1,50,2
29/09/2021,1.65,126,23,149,2,76,3
29/09/2021,0.76,46,28,74,11,39,3
29/09/2021,0.5,13,25,38,31,26,2
29/09/2021,0.22,7,17,24,45,18,2
29/09/2021,0.32,7,30,37,54,40,2
29/09/2021,0.4,8,36,44,68,46,3
29/09/2021,0.48,6,42,48,80,61,3
29/09/2021,0.46,3,37,40,99,72,3
29/09/2021,0.22,1,19,20,95,47,2
29/09/2021,0.15,1,13,14,93,18,2
29/09/2021,0.38,3,27,30,64,51,2
29/09/2021,0.57,6,41,47,36,47,4
29/09/2021,0.37,3,30,32,44,16,3
29/09/2021,0.14,2,16,18,42,25,3
29/09/2021,0.2,3,22,25,28,30,4
29/09/2021,0.17,5,17,22,26,16,2
29/09/2021,0.23,6,19,25,15,20,1
30/09/2021,0.12,2,13,14,22,1,1
30/09/2021,0.05,1,10,11,24,7,1
30/09/2021,0.02,2,10,13,17,17,1
30/09/2021,0.07,4,11,15,9,12,1
30/09/2021,0.22,17,14,31,5,20,1
30/09/2021,0.71,51,16,68,2,36,2
30/09/2021,1.5,134,18,153,1,63,3
30/09/2021,1.46,124,22,146,2,94,3
30/09/2021,0.63,33,32,65,10,37,3
30/09/2021,0.67,28,37,64,19,53,4
30/09/2021,0.56,18,38,56,33,48,2
30/09/2021,0.52,16,43,59,46,46,2
30/09/2021,0.5,10,44,54,58,42,2
30/09/2021,0.77,7,54,61,68,75,2
30/09/2021,0.52,5,35,40,64,36,2
30/09/2021,0.37,8,30,38,36,17,1
30/09/2021,0.37,12,26,37,22,13,1
30/09/2021,0.44,7,30,37,27,50,2
30/09/2021,0.68,5,34,39,28,51,1
30/09/2021,0.85,14,42,56,8,3,1
30/09/2021,1.22,24,40,64,5,15,1
30/09/2021,0.26,1,29,30,15,32,1
30/09/2021,0.22,2,23,26,14,16,1
30/09/2021,0.14,3,15,18,16,6,1
01/10/2021,0.08,2,10,12,14,6,1
01/10/2021,0.1,2,9,11,12,8,1
01/10/2021,0.2,2,14,16,9,6,1
01/10/2021,0.32,5,14,19,4,10,1
01/10/2021,0.46,18,14,32,1,18,1
01/10/2021,0.71,41,15,56,1,17,1
01/10/2021,1.4,113,18,131,1,43,2
01/10/2021,1.24,81,21,102,2,54,2
01/10/2021,0.66,39,30,69,11,8,2
01/10/2021,0.91,42,49,91,16,54,3
01/10/2021,0.93,32,60,91,29,44,3
01/10/2021,0.56,13,40,53,55,33,2
01/10/2021,0.54,7,38,45,73,22,2
01/10/2021,0.25,6,21,27,33,29,1
01/10/2021,0.31,7,24,31,37,26,1
01/10/2021,0.52,20,29,50,12,22,1
01/10/2021,1.3,70,38,108,2,28,2
01/10/2021,0.37,9,24,33,16,-99,1
01/10/2021,0.6,10,31,41,11,11,1
01/10/2021,1.56,46,35,81,2,20,2
01/10/2021,1.05,49,32,82,2,34,1
01/10/2021,1.38,57,26,82,1,36,1
01/10/2021,1.19,53,23,75,1,31,2
01/10/2021,1.13,52,17,69,1,31,1
02/10/2021,0.57,17,17,34,1,8,1
02/10/2021,0.45,17,15,32,1,7,1
02/10/2021,0.47,22,14,35,1,16,1
02/10/2021,0.46,17,12,29,1,15,1
02/10/2021,0.51,24,13,37,1,9,1
02/10/2021,0.87,57,10,67,1,26,1
02/10/2021,1.35,104,12,116,1,54,2
02/10/2021,1.18,74,16,90,2,65,2
02/10/2021,1.1,40,29,68,8,23,2
02/10/2021,1.09,33,45,78,16,49,5
02/10/2021,0.68,16,39,55,44,35,7
02/10/2021,0.47,7,25,32,64,26,2
02/10/2021,0.65,5,32,37,90,34,2
02/10/2021,0.54,3,30,33,111,27,2
02/10/2021,0.53,2,26,27,127,49,2
02/10/2021,0.66,2,32,34,123,71,2
02/10/2021,0.73,2,35,37,83,68,2
02/10/2021,0.55,2,26,28,56,79,1
02/10/2021,0.3,1,15,16,73,1,1
02/10/2021,0.31,1,13,14,60,21,1
02/10/2021,0.33,1,15,16,43,14,1
02/10/2021,0.2,1,9,9,50,-99,1
02/10/2021,0.15,1,7,8,42,-99,1
02/10/2021,0.17,1,9,9,27,-99,1
03/10/2021,0.17,2,10,12,27,-99,1
03/10/2021,0.14,1,9,10,30,-99,0
03/10/2021,0.14,1,10,11,26,-99,0
03/10/2021,0.2,1,8,9,23,-99,1
03/10/2021,0.22,6,11,17,16,-99,1
03/10/2021,0.39,9,17,25,11,-99,1
03/10/2021,0.27,2,11,13,14,-99,1
03/10/2021,0.54,18,17,35,6,-99,1
03/10/2021,0.46,9,17,26,17,-99,1
03/10/2021,0.27,5,12,17,29,15,1
03/10/2021,0.46,6,15,21,30,16,2
03/10/2021,0.27,4,12,15,48,21,3
03/10/2021,0.39,4,14,18,59,19,3
03/10/2021,0.26,3,13,16,73,18,2
03/10/2021,0.24,2,11,12,78,16,2
03/10/2021,0.21,2,11,13,68,32,2
03/10/2021,0.2,3,12,14,38,29,2
03/10/2021,0.14,2,9,10,29,19,1
03/10/2021,0.23,1,9,10,24,17,3
03/10/2021,0.19,3,12,14,17,26,2
03/10/2021,0.21,3,12,14,14,3,1
03/10/2021,0.27,2,10,11,15,11,1
03/10/2021,0.09,1,9,11,14,14,1
03/10/2021,0.04,1,8,9,14,9,1
04/10/2021,0.05,1,7,7,15,2,1
04/10/2021,0.01,1,5,5,16,9,1
04/10/2021,0,1,5,5,15,-99,1
04/10/2021,0.02,1,4,5,15,2,1
04/10/2021,0.1,2,8,10,11,2,1
04/10/2021,0.25,15,15,30,6,7,1
04/10/2021,0.39,29,23,52,1,13,1
04/10/2021,0.4,27,21,48,4,24,1
04/10/2021,0.34,22,18,40,9,17,1
04/10/2021,0.35,16,16,32,14,15,1
04/10/2021,0.34,11,13,24,22,10,1
04/10/2021,0.26,9,13,22,31,8,1
04/10/2021,0.19,6,11,17,41,8,1
04/10/2021,0.28,5,12,17,47,4,1
04/10/2021,0.16,4,10,14,51,28,1
04/10/2021,0.28,5,12,17,44,26,1
04/10/2021,0.25,4,11,14,44,26,1
04/10/2021,0.25,6,17,22,29,25,1
04/10/2021,0.21,3,16,19,23,25,1
04/10/2021,0.21,4,15,19,16,42,1
04/10/2021,0.83,4,15,19,11,21,1
04/10/2021,0.29,3,17,20,11,27,1
04/10/2021,0.16,1,13,14,12,25,1
04/10/2021,0.02,0,5,6,18,11,1
05/10/2021,-99,-99,-99,-99,-99,4,-99
05/10/2021,-99,-99,-99,-99,-99,4,-99
05/10/2021,-99,-99,-99,-99,-99,4,-99
05/10/2021,0.02,1,5,6,17,8,1
05/10/2021,0.06,1,6,7,14,9,1
05/10/2021,0.95,24,18,42,4,23,1
05/10/2021,0.4,30,22,52,1,28,1
05/10/2021,0.39,23,19,42,5,19,1
05/10/2021,0.42,23,16,39,10,24,1
05/10/2021,0.31,18,16,35,13,24,1
05/10/2021,0.27,13,16,29,17,22,1
05/10/2021,0.33,10,12,22,28,14,1
05/10/2021,0.13,6,10,16,36,7,1
05/10/2021,0.28,7,13,20,36,34,1
05/10/2021,0.2,6,11,17,37,27,1
05/10/2021,0.21,6,9,15,34,25,1
05/10/2021,0.41,6,13,19,22,37,1
05/10/2021,0.67,8,17,25,13,33,1
05/10/2021,0.71,10,22,32,6,24,1
05/10/2021,0.74,9,24,33,7,9,1
05/10/2021,0.22,3,15,18,14,7,1
05/10/2021,0.14,1,11,13,15,10,1
05/10/2021,0.11,1,10,11,17,7,1
05/10/2021,0.08,1,9,10,19,8,1
06/10/2021,0.04,1,5,6,22,8,1
06/10/2021,0.08,1,6,7,21,6,1
06/10/2021,0.04,0,12,12,18,10,1
06/10/2021,0.03,0,7,7,22,3,0
06/10/2021,0.05,1,8,9,19,8,1
06/10/2021,0.12,3,11,14,14,11,1
06/10/2021,0.4,22,27,50,4,15,1
06/10/2021,0.58,31,28,60,3,27,1
06/10/2021,0.52,33,27,61,5,40,1
06/10/2021,0.56,31,28,58,6,41,1
06/10/2021,0.43,19,25,44,10,37,1
06/10/2021,0.25,10,16,26,19,31,1
06/10/2021,0.19,5,12,17,26,20,1
06/10/2021,0.27,7,13,20,32,24,1
06/10/2021,0.16,5,10,15,38,13,1
06/10/2021,0.21,6,15,20,33,24,1
06/10/2021,0.2,4,12,16,35,23,1
06/10/2021,0.17,1,12,13,34,28,1
06/10/2021,0.15,1,10,10,34,27,2
06/10/2021,0.43,6,24,31,19,53,3
06/10/2021,0.44,6,27,33,11,24,1
06/10/2021,0.43,11,23,34,9,18,1
06/10/2021,0.22,2,15,17,15,2,1
06/10/2021,0.13,1,11,12,22,2,1
07/10/2021,0.23,1,10,10,22,11,1
07/10/2021,0.12,1,9,10,24,8,1
07/10/2021,0.48,1,18,19,15,14,1
07/10/2021,0.11,1,8,9,24,17,1
07/10/2021,0.34,5,16,21,15,20,1
07/10/2021,0.48,27,30,58,4,38,4
07/10/2021,0.64,26,29,55,2,46,7
07/10/2021,0.85,38,27,64,5,41,10
07/10/2021,0.84,32,30,62,9,43,11
07/10/2021,0.63,23,25,48,18,44,9
07/10/2021,0.28,7,15,21,30,28,5
07/10/2021,0.28,8,19,27,44,29,3
07/10/2021,0.39,5,21,27,56,41,3
07/10/2021,0.3,3,19,23,71,34,4
07/10/2021,0.26,3,17,20,73,42,3
07/10/2021,0.51,5,18,23,49,42,2
07/10/2021,0.17,3,12,15,47,32,1
07/10/2021,0.25,5,17,22,34,23,1
07/10/2021,0.19,1,12,13,34,17,3
07/10/2021,0.19,1,9,10,33,18,8
07/10/2021,0.24,1,10,11,29,23,16
07/10/2021,0.23,0,9,9,31,16,16
07/10/2021,0.37,1,13,14,27,21,36
07/10/2021,0.4,1,14,15,27,20,52
08/10/2021,0.12,1,7,8,35,13,32
08/10/2021,0.06,0,5,5,34,10,11
08/10/2021,0.09,1,4,5,36,6,7
08/10/2021,0.34,1,6,7,35,11,7
08/10/2021,0.62,6,12,18,23,21,6
08/10/2021,0.43,23,22,45,7,24,3
08/10/2021,1.43,111,22,133,2,55,4
08/10/2021,1.73,142,22,164,1,68,4
08/10/2021,1.24,69,27,97,8,35,5
08/10/2021,0.34,12,20,32,31,-99,3
08/10/2021,0.31,12,23,35,37,25,4
08/10/2021,0.38,12,28,41,44,50,5
08/10/2021,0.27,6,19,25,53,43,3
08/10/2021,0.19,5,15,20,55,42,2
08/10/2021,0.24,5,18,23,47,53,3
08/10/2021,0.21,4,16,19,49,36,2
08/10/2021,0.18,1,10,12,56,34,7
08/10/2021,0.43,8,26,35,33,40,7
08/10/2021,0.28,1,20,21,27,48,6
08/10/2021,0.28,2,20,22,20,68,3
08/10/2021,0.21,2,14,16,22,36,1
08/10/2021,0.26,1,13,15,21,35,8
08/10/2021,0.22,1,11,12,20,29,15
08/10/2021,0.22,1,12,13,18,26,20
09/10/2021,0.19,1,13,14,15,25,23
09/10/2021,0.09,1,6,7,19,22,11
09/10/2021,0.1,2,6,8,15,14,6
09/10/2021,0.18,2,8,10,9,33,3
09/10/2021,0.13,1,7,8,17,22,6
09/10/2021,0.14,3,9,13,16,29,4
09/10/2021,0.16,2,9,10,15,28,3
09/10/2021,0.73,24,24,48,5,57,7
09/10/2021,0.4,15,18,33,10,49,8
09/10/2021,0.25,9,10,19,23,27,3
09/10/2021,0.27,7,11,18,36,32,2
09/10/2021,0.25,3,11,14,52,21,2
09/10/2021,0.3,4,16,20,67,22,3
09/10/2021,0.25,2,16,18,81,23,3
09/10/2021,0.29,3,18,21,86,41,4
09/10/2021,0.36,2,20,22,86,34,3
09/10/2021,0.31,3,17,20,70,36,2
09/10/2021,0.45,3,21,24,54,82,2
09/10/2021,0.2,2,13,15,34,91,2
09/10/2021,0.3,1,13,14,23,39,2
09/10/2021,0.32,3,18,21,13,13,5
09/10/2021,0.26,2,14,16,14,20,2
09/10/2021,0.43,15,15,29,7,21,2
09/10/2021,0.34,11,12,23,6,14,1
10/10/2021,0.46,19,12,30,2,14,1
10/10/2021,0.39,13,11,24,1,16,1
10/10/2021,0.41,17,10,27,1,10,1
10/10/2021,0.37,12,9,20,1,10,1
10/10/2021,0.34,11,9,20,1,16,1
10/10/2021,0.48,28,8,37,1,18,1
10/10/2021,0.8,44,11,55,2,34,1
10/10/2021,1.1,69,10,79,2,101,2
10/10/2021,0.9,32,25,57,9,6,2
10/10/2021,0.63,17,27,44,25,-99,2
10/10/2021,0.45,10,25,35,41,-99,2
10/10/2021,0.3,5,20,26,60,-99,3
10/10/2021,0.24,4,16,20,75,-99,2
10/10/2021,0.23,3,14,18,71,-99,2
10/10/2021,0.23,2,11,13,87,7,3
10/10/2021,0.22,2,12,15,74,12,3
10/10/2021,0.29,3,17,20,58,52,2
10/10/2021,0.48,7,26,33,30,49,2
10/10/2021,0.52,15,25,41,19,33,1
10/10/2021,0.75,18,29,47,10,33,1
10/10/2021,0.93,24,30,54,5,38,1
10/10/2021,0.63,9,28,37,9,31,1
10/10/2021,0.54,8,25,33,8,34,1
10/10/2021,0.41,3,19,22,11,29,1
11/10/2021,-99,-99,-99,-99,-99,28,-99
11/10/2021,-99,-99,-99,-99,-99,16,-99
11/10/2021,-99,-99,-99,-99,-99,17,-99
11/10/2021,0.1,-99,-99,-99,7,16,1
11/10/2021,0.23,-99,-99,-99,3,22,1
11/10/2021,0.31,-99,-99,-99,1,37,1
11/10/2021,1.05,-99,-99,-99,1,61,3
11/10/2021,1.32,-99,-99,-99,2,94,3
11/10/2021,0.85,-99,-99,-99,7,26,4
11/10/2021,0.54,-99,-99,-99,23,51,4
11/10/2021,0.37,-99,-99,-99,44,51,3
11/10/2021,0.37,-99,-99,-99,59,66,3
11/10/2021,0.28,-99,-99,-99,62,29,4
11/10/2021,0.18,-99,-99,-99,102,31,3
11/10/2021,0.16,-99,-99,-99,119,40,4
11/10/2021,0.13,-99,-99,-99,91,41,3
11/10/2021,0.23,-99,-99,-99,78,62,3
11/10/2021,0.74,-99,-99,-99,39,39,7
11/10/2021,-99,-99,-99,-99,-99,-99,-99
11/10/2021,0.22,-99,-99,-99,39,-99,2
11/10/2021,0.12,-99,-99,-99,34,25,1
11/10/2021,0.46,-99,-99,-99,13,24,1
11/10/2021,0.2,-99,-99,-99,13,7,1
11/10/2021,0.18,-99,-99,-99,10,8,1
12/10/2021,0.09,-99,-99,-99,12,7,1
12/10/2021,0.04,-99,-99,-99,10,1,1
12/10/2021,0.03,-99,-99,-99,9,8,1
12/10/2021,0.11,-99,-99,-99,6,8,1
12/10/2021,0.21,-99,-99,-99,4,9,1
12/10/2021,0.68,-99,-99,-99,2,30,1
12/10/2021,1.32,115,16,131,2,50,3
12/10/2021,1.7,126,20,147,2,115,3
12/10/2021,0.87,49,27,76,8,-99,2
12/10/2021,0.44,21,29,50,22,32,2
12/10/2021,0.45,19,37,57,33,26,3
12/10/2021,0.47,13,44,57,53,41,3
12/10/2021,0.42,5,36,41,84,40,2
12/10/2021,0.42,2,30,32,112,38,2
12/10/2021,0.41,4,31,34,107,21,3
12/10/2021,0.19,4,16,21,62,13,2
12/10/2021,0.18,6,16,22,45,15,1
12/10/2021,0.33,11,24,36,30,67,1
12/10/2021,0.59,22,29,52,16,27,1
12/10/2021,0.64,29,34,62,7,25,1
12/10/2021,0.52,12,37,49,3,28,1
12/10/2021,0.5,19,31,50,4,33,1
12/10/2021,0.4,15,27,42,3,19,1
12/10/2021,0.3,9,22,31,3,12,1
13/10/2021,0.1,3,13,16,8,-99,1
13/10/2021,0.02,2,9,11,11,13,1
13/10/2021,0,1,9,10,11,11,1
13/10/2021,0.08,6,10,16,10,19,1
13/10/2021,0.2,24,15,39,5,32,1
13/10/2021,0.59,44,19,62,2,33,1
13/10/2021,1.54,140,19,159,1,64,3
13/10/2021,2.33,175,21,195,2,98,4
13/10/2021,1.51,106,43,149,5,54,3
13/10/2021,1.56,84,78,163,14,91,6
13/10/2021,0.74,23,57,80,37,62,6
13/10/2021,0.48,11,37,48,51,25,2
13/10/2021,0.47,7,35,42,77,28,2
13/10/2021,0.48,4,33,37,103,39,2
13/10/2021,0.36,3,27,31,99,17,1
13/10/2021,0.32,2,23,25,86,49,1
13/10/2021,0.32,4,22,26,51,49,1
13/10/2021,0.66,24,35,59,22,58,1
13/10/2021,0.8,32,33,64,10,32,2
13/10/2021,0.75,36,34,69,10,40,1
13/10/2021,0.65,23,30,54,6,50,1
13/10/2021,0.82,36,28,64,2,37,1
13/10/2021,0.57,19,25,44,2,30,1
13/10/2021,0.29,8,19,26,4,25,1
14/10/2021,0.21,4,13,17,6,9,1
14/10/2021,0.07,2,10,12,7,2,1
14/10/2021,0.03,2,8,10,8,5,1
14/10/2021,0.04,3,8,11,8,7,1
14/10/2021,0.16,11,13,23,5,16,1
14/10/2021,0.53,45,18,63,1,28,1
14/10/2021,1.65,149,19,168,1,54,3
14/10/2021,1.8,143,21,164,1,81,3
14/10/2021,1.3,79,35,115,4,-99,3
14/10/2021,-99,-99,-99,-99,-99,-99,-99
14/10/2021,-99,-99,-99,-99,-99,-99,-99
14/10/2021,-99,-99,-99,-99,-99,-99,-99
14/10/2021,-99,-99,-99,-99,-99,-99,-99
14/10/2021,-99,-99,-99,-99,-99,-99,-99
14/10/2021,0.17,2,15,17,94,53,4
14/10/2021,0.19,3,17,19,90,55,4
14/10/2021,0.18,3,18,20,81,57,4
14/10/2021,0.18,1,15,17,71,77,5
14/10/2021,0.28,3,30,34,35,90,2
14/10/2021,0.39,5,30,36,20,69,2
14/10/2021,0.26,3,26,29,16,57,1
14/10/2021,0.15,1,16,18,23,45,1
14/10/2021,0.1,1,12,13,25,34,1
14/10/2021,0.08,1,10,11,25,26,1
15/10/2021,0.05,1,9,10,25,20,1
15/10/2021,0.05,1,8,9,23,18,1
15/10/2021,0.07,1,9,11,18,23,1
15/10/2021,0.11,8,11,19,11,20,1
15/10/2021,0.18,12,17,29,8,20,1
15/10/2021,0.53,42,24,66,3,31,1
15/10/2021,1.37,112,25,137,1,62,2
15/10/2021,1.25,107,30,137,2,66,3
15/10/2021,0.56,34,27,61,13,45,2
15/10/2021,0.47,18,26,45,29,39,2
15/10/2021,0.25,7,18,25,48,31,2
15/10/2021,0.31,8,28,37,54,45,2
15/10/2021,0.13,6,16,21,55,25,2
15/10/2021,0.11,4,11,14,61,25,1
15/10/2021,0.16,5,14,19,59,31,2
15/10/2021,0.13,5,13,18,47,31,1
15/10/2021,0.33,7,14,20,40,35,1
15/10/2021,0.17,6,14,20,33,50,1
15/10/2021,0.22,7,18,25,23,62,1
15/10/2021,0.18,4,16,20,21,52,1
15/10/2021,0.15,3,15,18,21,46,1
15/10/2021,0.12,2,15,16,19,41,1
15/10/2021,0.1,1,12,13,19,35,1
15/10/2021,0.13,4,14,18,16,27,1
16/10/2021,0.15,3,17,20,15,28,1
16/10/2021,0.13,2,14,16,15,29,1
16/10/2021,0.14,3,16,19,8,24,1
16/10/2021,0.12,3,15,18,7,26,0
16/10/2021,0.19,11,14,26,6,28,1
16/10/2021,0.41,31,18,49,3,28,1
16/10/2021,0.69,67,20,88,1,39,2
16/10/2021,1.05,83,24,107,2,65,2
16/10/2021,0.23,15,19,33,18,27,1
16/10/2021,0.23,13,17,30,23,32,2
16/10/2021,0.18,10,13,22,30,27,1
16/10/2021,0.13,7,11,18,36,27,1
16/10/2021,0.09,6,9,15,37,28,1
16/10/2021,0.09,8,10,17,36,55,1
16/10/2021,0.08,7,10,16,35,74,1
16/10/2021,0.09,6,9,15,35,70,1
16/10/2021,0.1,5,11,16,32,67,1
16/10/2021,0.12,5,13,18,26,43,1
16/10/2021,0.14,5,15,20,18,48,1
16/10/2021,0.14,4,15,19,16,35,1
16/10/2021,0.1,3,14,17,15,24,1
16/10/2021,0.1,2,13,16,15,18,1
16/10/2021,0.06,1,9,10,19,12,0
16/10/2021,0.03,1,6,7,21,3,0
17/10/2021,-99,-99,-99,-99,-99,2,-99
17/10/2021,-99,-99,-99,-99,-99,4,-99
17/10/2021,-99,-99,-99,-99,-99,4,-99
17/10/2021,0.05,1,4,5,25,5,1
17/10/2021,0.05,1,5,6,24,8,0
17/10/2021,0.08,2,8,10,22,7,0
17/10/2021,0.12,2,11,13,19,7,1
17/10/2021,0.17,5,11,16,19,11,1
17/10/2021,0.11,5,8,13,25,8,1
17/10/2021,0.14,5,8,13,28,11,1
17/10/2021,0.17,9,13,21,27,17,1
17/10/2021,0.22,10,15,25,27,24,1
17/10/2021,0.22,9,16,25,28,25,1
17/10/2021,0.2,6,12,17,31,24,1
17/10/2021,0.19,5,11,16,32,14,1
17/10/2021,0.25,5,14,19,31,24,1
17/10/2021,0.25,5,12,17,28,22,1
17/10/2021,0.22,3,12,14,26,16,1
17/10/2021,0.28,3,17,20,23,19,1
17/10/2021,0.24,2,14,16,24,19,1
17/10/2021,0.18,1,11,12,25,10,0
17/10/2021,0.22,2,12,14,21,12,0
17/10/2021,0.17,1,11,12,23,12,0
17/10/2021,0.11,1,8,9,25,1,0
18/10/2021,0.12,1,7,8,20,3,0
18/10/2021,0.11,3,7,10,15,5,0
18/10/2021,0.1,2,7,10,10,3,0
18/10/2021,0.11,3,8,10,7,7,0
18/10/2021,0.25,21,10,30,3,10,1
18/10/2021,0.69,60,13,73,1,22,1
18/10/2021,1.21,110,16,126,1,36,2
18/10/2021,2.01,186,18,204,1,84,4
18/10/2021,1,66,27,93,8,34,3
18/10/2021,0.54,26,26,51,17,26,3
18/10/2021,0.66,32,35,67,21,32,2
18/10/2021,0.6,20,43,63,36,38,3
18/10/2021,0.38,10,28,38,48,33,2
18/10/2021,0.15,4,13,17,51,9,1
18/10/2021,0.14,3,11,14,56,19,1
18/10/2021,0.12,3,12,14,61,27,1
18/10/2021,0.22,5,16,21,52,33,1
18/10/2021,0.26,4,20,24,45,46,3
18/10/2021,0.25,2,20,22,35,31,2
18/10/2021,0.27,1,20,22,28,37,2
18/10/2021,0.31,6,28,34,9,43,2
18/10/2021,0.19,2,15,17,18,24,1
18/10/2021,0.11,1,8,8,24,19,1
18/10/2021,0.06,1,5,5,25,9,1
19/10/2021,0.05,1,6,7,23,3,2
19/10/2021,0.08,2,8,9,16,7,2
19/10/2021,0.06,1,6,7,15,5,1
19/10/2021,0.12,3,8,11,12,4,1
19/10/2021,0.33,30,13,43,6,12,1
19/10/2021,0.55,48,18,66,1,26,2
19/10/2021,1.7,144,21,165,1,57,3
19/10/2021,1.55,132,22,155,1,65,-99
19/10/2021,1.12,73,33,105,5,46,4
19/10/2021,1.11,62,46,108,11,65,17
19/10/2021,0.68,23,42,65,30,43,7
19/10/2021,0.31,8,21,29,47,13,3
19/10/2021,0.3,6,17,23,58,10,2
19/10/2021,0.23,5,19,25,58,16,2
19/10/2021,0.26,4,20,24,69,32,2
19/10/2021,0.22,3,17,21,70,33,2
19/10/2021,0.24,3,19,22,67,40,3
19/10/2021,0.31,3,25,28,72,75,20
19/10/2021,0.53,11,35,46,40,58,13
19/10/2021,0.86,24,46,70,13,58,6
19/10/2021,0.36,4,27,31,15,57,3
19/10/2021,0.23,1,18,19,20,35,2
19/10/2021,0.21,5,16,21,17,26,1
19/10/2021,0.18,2,13,15,18,20,1
20/10/2021,0.13,2,10,12,18,16,1
20/10/2021,0.15,1,12,14,14,17,1
20/10/2021,0.14,2,13,14,9,11,1
20/10/2021,0.14,5,12,18,7,13,1
20/10/2021,0.21,15,14,30,7,20,1
20/10/2021,0.67,55,19,74,1,33,1
20/10/2021,1.14,89,21,109,1,53,2
20/10/2021,1.09,73,23,95,3,49,2
20/10/2021,0.72,42,26,69,7,77,3
20/10/2021,0.72,33,28,61,14,92,4
20/10/2021,0.57,21,36,56,30,89,3
20/10/2021,0.39,9,25,34,48,53,3
20/10/2021,0.52,8,34,43,61,70,5
20/10/2021,0.51,5,34,39,84,72,4
20/10/2021,0.52,4,33,37,98,70,4
20/10/2021,0.48,3,30,32,101,62,4
20/10/2021,0.36,3,22,25,66,56,3
20/10/2021,0.84,20,43,64,20,68,2
20/10/2021,0.66,7,38,45,18,40,2
20/10/2021,0.31,5,24,29,14,77,2
20/10/2021,0.22,2,17,20,16,48,1
20/10/2021,0.17,1,14,15,18,23,1
20/10/2021,0.09,1,8,9,23,11,1
20/10/2021,0.07,1,6,7,24,11,1
21/10/2021,0.08,1,6,7,21,20,1
21/10/2021,0.12,1,7,8,16,20,4
21/10/2021,0.1,1,7,7,17,15,7
21/10/2021,0.09,1,8,9,16,18,10
21/10/2021,0.1,2,8,10,16,16,6
21/10/2021,0.14,6,12,17,14,16,5
21/10/2021,0.29,11,19,30,7,24,6
21/10/2021,0.43,15,21,36,7,33,7
21/10/2021,0.41,18,19,37,12,23,6
