FECHA,CO,NO,NO2,NOX,O3,PM10,SO2
26/01/2022,0.23,2,20,22,5,29,0
26/01/2022,0.28,6,23,28,4,24,0
26/01/2022,0.35,10,25,35,2,30,1
26/01/2022,0.43,16,27,43,1,35,0
26/01/2022,0.73,51,26,77,1,36,1
26/01/2022,1.98,198,28,225,1,95,4
26/01/2022,1.58,119,33,153,2,74,4
26/01/2022,1,58,38,96,7,65,3
26/01/2022,0.75,38,49,88,15,57,6
26/01/2022,0.7,24,50,74,27,-99,6
26/01/2022,-99,-99,-99,-99,-99,-99,-99
26/01/2022,-99,-99,-99,-99,-99,-99,-99
26/01/2022,-99,-99,-99,-99,-99,-99,-99
26/01/2022,-99,-99,-99,-99,-99,-99,-99
26/01/2022,-99,-99,-99,-99,-99,-99,-99
26/01/2022,-99,-99,-99,-99,-99,-99,-99
26/01/2022,-99,-99,-99,-99,-99,-99,-99
26/01/2022,-99,-99,-99,-99,-99,-99,-99
26/01/2022,-99,-99,-99,-99,-99,-99,-99
26/01/2022,-99,-99,-99,-99,-99,-99,-99
26/01/2022,-99,-99,-99,-99,-99,-99,-99
26/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
27/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
28/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
29/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
30/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
31/01/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
01/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
02/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
03/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,-99,-99
04/02/2022,-99,-99,-99,-99,-99,51,-99
05/02/2022,0.22,3,22,25,17,41,9
05/02/2022,0.16,1,18,20,20,36,9
05/02/2022,0.07,1,15,16,21,32,6
05/02/2022,0.06,1,18,18,16,38,6
05/02/2022,0.26,6,26,33,6,44,10
05/02/2022,0.32,16,27,43,3,48,12
05/02/2022,0.69,62,27,89,1,60,14
05/02/2022,0.96,117,28,146,2,68,11
05/02/2022,0.83,90,30,120,3,71,19
05/02/2022,0.86,78,41,119,6,83,20
05/02/2022,0.83,63,56,119,11,107,22
05/02/2022,0.68,35,62,97,24,109,19
05/02/2022,0.44,16,51,66,36,76,12
05/02/2022,0.27,8,34,41,49,51,7
05/02/2022,0.2,3,26,29,56,49,6
05/02/2022,0.37,5,35,40,60,56,6
05/02/2022,0.4,3,37,40,62,62,7
05/02/2022,0.34,3,31,34,48,64,4
05/02/2022,0.17,4,21,25,27,36,3
05/02/2022,0.34,5,33,38,26,48,16
05/02/2022,0.62,17,44,61,19,34,3
05/02/2022,0.5,11,38,49,20,31,3
05/02/2022,0.55,11,35,47,17,31,2
05/02/2022,0.69,12,40,52,10,43,2
06/02/2022,0.63,8,41,49,6,53,3
06/02/2022,0.4,9,30,38,10,32,2
06/02/2022,0.31,4,27,31,6,32,2
06/02/2022,0.12,2,18,20,12,22,1
06/02/2022,0.07,2,16,18,14,24,1
06/02/2022,0.13,3,18,21,11,26,1
06/02/2022,0.29,17,22,40,6,30,1
06/02/2022,0.65,50,27,77,3,41,2
06/02/2022,0.74,43,30,73,6,55,5
06/02/2022,0.9,40,50,90,16,78,5
06/02/2022,0.57,11,47,59,41,67,5
06/02/2022,0.38,6,34,40,53,43,4
06/02/2022,0.17,3,19,22,62,28,4
06/02/2022,0.1,3,16,19,61,37,4
06/02/2022,0.09,1,14,15,69,29,3
06/02/2022,0.12,2,16,18,69,31,3
06/02/2022,0.14,1,19,20,60,45,2
06/02/2022,0.19,0,20,20,53,53,2
06/02/2022,0.13,4,17,21,43,22,2
06/02/2022,0.35,5,28,33,30,35,2
06/02/2022,0.47,12,29,41,21,35,1
06/02/2022,0.45,18,33,51,10,37,1
06/02/2022,0.29,6,25,32,12,27,1
06/02/2022,0.18,4,22,26,14,22,1
07/02/2022,0.23,3,21,24,13,22,1
07/02/2022,0.27,4,25,28,9,24,1
07/02/2022,0.23,1,21,22,9,26,1
07/02/2022,0.15,2,18,20,10,25,0
07/02/2022,0.07,1,15,16,12,25,0
07/02/2022,0.1,2,18,21,10,24,0
07/02/2022,0.36,29,23,52,3,35,1
07/02/2022,0.63,47,24,71,3,45,1
07/02/2022,0.8,60,28,88,4,51,3
07/02/2022,0.45,33,35,67,13,53,5
07/02/2022,0.32,19,32,50,26,46,3
07/02/2022,0.18,9,24,33,38,33,3
07/02/2022,0.19,5,22,27,50,31,2
07/02/2022,0.28,4,25,29,47,79,2
07/02/2022,0.35,5,33,38,43,82,3
07/02/2022,0.36,4,30,33,42,50,2
07/02/2022,0.28,6,27,33,30,40,1
07/02/2022,0.03,2,13,15,31,31,1
07/02/2022,0.14,2,18,19,23,51,3
07/02/2022,0.11,1,18,20,20,37,2
07/02/2022,0.16,2,20,21,19,38,6
07/02/2022,0.3,2,25,27,12,35,13
07/02/2022,0.2,1,21,21,14,36,19
07/02/2022,0.23,1,21,22,12,40,17
08/02/2022,-99,-99,-99,-99,-99,35,-99
08/02/2022,-99,-99,-99,-99,-99,32,-99
08/02/2022,-99,-99,-99,-99,-99,49,-99
08/02/2022,0.2,1,15,17,12,51,23
08/02/2022,0.21,1,16,17,9,51,23
08/02/2022,0.15,2,15,17,10,50,24
08/02/2022,0.2,9,18,27,8,44,17
08/02/2022,0.76,57,23,79,3,65,12
08/02/2022,0.67,43,26,69,4,61,17
08/02/2022,0.64,43,27,70,6,70,17
08/02/2022,0.54,31,27,58,13,84,14
08/02/2022,0.61,27,34,61,19,75,10
08/02/2022,0.64,23,43,66,27,88,10
08/02/2022,0.66,12,49,61,35,95,8
08/02/2022,0.82,16,51,67,30,112,7
08/02/2022,0.66,31,33,64,14,28,4
08/02/2022,0.37,19,23,42,16,16,4
08/02/2022,0.37,15,27,42,19,40,10
08/02/2022,0.51,7,41,48,20,72,43
08/02/2022,0.35,4,32,36,19,55,24
08/02/2022,0.2,8,19,28,24,35,13
08/02/2022,0.66,20,33,53,8,44,6
08/02/2022,0.73,32,34,66,4,42,4
08/02/2022,0.77,35,30,65,3,39,3
09/02/2022,0.75,40,23,63,2,21,2
09/02/2022,0.56,29,23,52,2,31,2
09/02/2022,0.34,13,22,35,2,25,1
09/02/2022,0.29,7,22,29,3,22,1
09/02/2022,0.26,7,20,26,2,22,1
09/02/2022,0.38,21,19,40,2,29,1
09/02/2022,0.98,108,20,128,2,41,2
09/02/2022,1.93,183,17,200,2,80,4
09/02/2022,1.82,148,32,180,3,81,6
09/02/2022,1.93,133,76,209,7,102,13
09/02/2022,1.24,57,70,128,16,69,9
09/02/2022,0.82,23,55,78,33,48,4
09/02/2022,0.41,11,31,42,46,20,2
09/02/2022,0.24,5,21,26,55,14,2
09/02/2022,0.22,5,21,26,57,18,1
09/02/2022,0.17,4,17,20,56,26,1
09/02/2022,0.03,3,10,12,42,32,1
09/02/2022,0.03,3,11,14,35,35,1
09/02/2022,0.18,12,17,29,24,31,1
09/02/2022,0.25,11,22,34,16,32,1
09/02/2022,0.15,13,17,29,19,24,1
09/02/2022,0.46,23,28,51,7,30,1
09/02/2022,0.34,17,27,44,9,20,1
09/02/2022,0.44,25,26,51,6,26,1
10/02/2022,0.4,17,28,45,2,31,1
10/02/2022,0.22,7,24,30,4,24,1
10/02/2022,0.14,3,21,24,4,21,1
10/02/2022,0.06,2,16,17,10,17,1
10/02/2022,0.07,3,17,20,9,15,1
10/02/2022,0.26,20,25,44,4,26,1
10/02/2022,1.08,117,31,148,2,63,3
10/02/2022,1.84,185,34,219,2,84,5
10/02/2022,1.92,170,41,210,3,94,7
10/02/2022,1.16,89,53,141,7,75,5
10/02/2022,0.58,32,38,70,20,41,3
10/02/2022,0.02,4,9,14,32,13,1
10/02/2022,0,4,6,10,32,10,1
10/02/2022,-99,-99,-99,-99,-99,-99,-99
10/02/2022,0.25,5,11,17,39,-99,1
10/02/2022,0.18,2,7,9,46,30,1
10/02/2022,0.21,2,11,13,48,35,1
10/02/2022,0.18,3,10,14,35,41,1
10/02/2022,0.3,8,20,28,23,41,1
10/02/2022,0.49,19,25,45,15,36,1
10/02/2022,0.58,20,29,49,11,37,1
10/02/2022,0.3,7,19,26,17,32,1
10/02/2022,0.14,1,9,11,25,25,1
10/02/2022,0.3,4,18,22,16,18,1
11/02/2022,0.25,4,16,20,17,10,1
11/02/2022,0.06,1,4,5,30,8,0
11/02/2022,0.05,1,4,5,27,9,0
11/02/2022,0.08,1,7,7,23,9,1
11/02/2022,0.04,1,5,6,25,7,1
11/02/2022,0.18,11,17,28,14,17,1
11/02/2022,0.67,61,32,93,2,32,2
11/02/2022,1.59,140,32,171,3,73,3
11/02/2022,2.65,234,45,278,3,102,7
11/02/2022,0.92,50,40,90,13,39,2
11/02/2022,0.64,25,33,58,22,32,2
11/02/2022,0.29,13,17,30,34,29,1
11/02/2022,0.14,3,7,11,41,66,1
11/02/2022,0.14,4,9,13,39,84,1
11/02/2022,0.15,4,8,11,36,88,1
11/02/2022,0.13,4,7,10,33,72,1
11/02/2022,0.13,4,7,10,30,49,1
11/02/2022,0.17,5,10,14,25,40,1
11/02/2022,0.22,5,12,18,23,34,1
11/02/2022,0.27,6,17,23,21,22,1
11/02/2022,0.23,5,16,20,24,18,0
11/02/2022,0.54,18,25,43,15,22,1
11/02/2022,0.46,14,25,39,16,23,1
11/02/2022,0.42,12,23,35,15,22,1
12/02/2022,0.38,10,20,30,15,19,1
12/02/2022,0.38,5,23,27,12,21,0
12/02/2022,0.25,4,19,23,16,10,0
12/02/2022,0.21,2,16,18,17,14,0
12/02/2022,0.17,2,14,16,22,9,0
12/02/2022,0.32,4,24,27,10,28,1
12/02/2022,0.82,63,32,96,3,37,2
12/02/2022,1.27,131,34,165,3,59,3
12/02/2022,1.46,107,37,144,3,59,3
12/02/2022,1.47,133,53,186,4,94,7
12/02/2022,0.76,45,41,86,14,46,3
12/02/2022,0.38,18,24,43,26,35,1
12/02/2022,0.42,18,31,49,28,37,2
12/02/2022,0.2,5,17,21,34,33,1
12/02/2022,0.13,3,8,10,37,25,1
12/02/2022,0.15,1,8,9,37,27,1
12/02/2022,0.44,9,29,39,23,95,9
12/02/2022,0.34,7,26,32,25,109,11
12/02/2022,0.37,5,27,32,21,79,12
12/02/2022,0.36,3,26,28,21,42,6
12/02/2022,0.25,3,19,21,27,80,3
12/02/2022,0.23,2,19,21,23,74,2
12/02/2022,0.21,1,14,15,25,47,1
12/02/2022,0.2,1,14,15,23,24,1
13/02/2022,0.15,1,9,10,27,29,0
13/02/2022,0.14,1,7,8,28,22,0
13/02/2022,0.13,1,6,7,27,21,0
13/02/2022,0.12,1,6,7,28,22,0
13/02/2022,0.11,1,6,7,28,21,0
13/02/2022,0.12,1,13,14,24,21,1
13/02/2022,0.17,2,16,18,19,17,1
13/02/2022,0.2,3,12,15,20,13,1
13/02/2022,0.22,4,12,16,23,23,1
13/02/2022,0.21,3,10,13,26,27,1
13/02/2022,0.22,4,9,13,31,29,1
13/02/2022,0.22,4,10,14,37,24,1
13/02/2022,0.29,5,15,20,44,34,1
13/02/2022,0.31,4,18,22,49,36,2
13/02/2022,0.32,3,18,21,56,34,2
13/02/2022,0.32,2,17,19,60,36,2
13/02/2022,0.49,2,26,28,55,43,2
13/02/2022,0.41,2,19,21,43,59,25
13/02/2022,0.42,1,19,21,35,53,40
13/02/2022,0.4,3,21,24,22,55,33
13/02/2022,0.4,2,21,23,19,46,34
13/02/2022,0.41,1,19,20,19,34,44
13/02/2022,0.43,1,20,21,17,32,40
13/02/2022,0.3,1,15,16,20,23,29
14/02/2022,-99,-99,-99,-99,-99,20,-99
14/02/2022,-99,-99,-99,-99,-99,18,-99
14/02/2022,-99,-99,-99,-99,-99,21,-99
14/02/2022,0.18,2,13,15,15,19,6
14/02/2022,0.22,3,17,21,10,21,4
14/02/2022,0.48,21,28,49,3,29,4
14/02/2022,1.32,76,25,101,2,44,5
14/02/2022,2.47,147,24,170,3,70,8
14/02/2022,1.29,86,29,115,4,73,20
14/02/2022,1.25,75,43,118,8,76,23
14/02/2022,1.04,44,47,91,17,75,18
14/02/2022,0.82,19,42,61,33,64,14
14/02/2022,0.62,10,35,45,44,47,9
14/02/2022,0.61,5,36,41,49,49,10
14/02/2022,0.57,5,31,36,58,44,7
14/02/2022,0.49,3,25,28,65,44,5
14/02/2022,0.49,3,25,28,52,54,4
14/02/2022,0.4,3,24,27,38,49,4
14/02/2022,0.43,8,27,34,19,26,2
14/02/2022,0.57,11,31,42,16,36,5
14/02/2022,0.44,4,23,27,32,66,25
14/02/2022,0.41,3,24,27,23,28,9
14/02/2022,0.28,2,16,18,27,23,5
14/02/2022,0.25,1,13,14,29,23,4
15/02/2022,0.25,1,13,14,26,20,15
15/02/2022,0.28,1,15,16,22,21,35
15/02/2022,0.35,3,17,20,15,29,21
15/02/2022,0.31,3,15,18,11,28,10
15/02/2022,0.41,7,18,25,8,28,5
15/02/2022,0.5,29,21,51,4,35,4
15/02/2022,1.55,97,24,121,3,56,4
15/02/2022,1.79,109,24,133,2,79,4
15/02/2022,1.28,82,32,114,4,54,14
15/02/2022,1.05,61,41,101,10,68,14
15/02/2022,0.79,25,43,68,23,60,10
15/02/2022,0.73,21,47,68,31,54,9
15/02/2022,0.42,10,29,39,42,32,5
15/02/2022,0.4,7,27,33,54,32,4
15/02/2022,0.31,3,21,24,61,23,3
15/02/2022,0.31,3,20,22,65,27,3
15/02/2022,0.43,3,25,28,61,45,2
15/02/2022,0.49,5,31,35,38,44,2
15/02/2022,0.31,5,19,25,33,35,2
15/02/2022,0.44,7,29,36,25,36,2
15/02/2022,0.54,10,29,39,19,27,3
15/02/2022,0.52,8,26,34,20,39,2
15/02/2022,0.37,5,24,29,19,31,3
15/02/2022,0.41,6,27,33,14,29,2
16/02/2022,0.33,4,25,29,12,23,2
16/02/2022,0.28,4,22,26,13,21,2
16/02/2022,0.18,2,16,18,16,15,1
16/02/2022,0.21,2,17,19,13,23,1
16/02/2022,0.2,5,19,24,10,16,1
16/02/2022,0.26,17,24,41,9,22,1
16/02/2022,1.54,107,29,136,2,55,3
16/02/2022,2.58,176,29,204,3,89,5
16/02/2022,1.38,88,32,120,5,68,5
16/02/2022,1.06,49,46,95,12,66,4
16/02/2022,0.96,31,54,85,25,43,3
16/02/2022,0.58,13,37,50,40,35,2
16/02/2022,0.46,7,28,35,53,29,2
16/02/2022,0.44,5,27,32,66,30,2
16/02/2022,0.25,3,16,18,59,-99,1
16/02/2022,0.14,3,10,12,47,26,1
16/02/2022,0.16,2,10,11,58,33,1
16/02/2022,0.19,2,13,14,48,51,1
16/02/2022,0.34,-99,-99,-99,27,44,1
16/02/2022,0.21,-99,-99,-99,27,13,1
16/02/2022,0.53,-99,-99,-99,19,38,1
16/02/2022,1.18,-99,-99,-99,8,34,2
16/02/2022,0.94,-99,-99,-99,6,37,2
16/02/2022,0.5,-99,-99,-99,6,33,1
17/02/2022,0.43,-99,-99,-99,6,31,1
17/02/2022,0.2,-99,-99,-99,13,19,1
17/02/2022,0.16,-99,-99,-99,14,20,1
17/02/2022,0.1,-99,-99,-99,15,15,1
17/02/2022,0.1,-99,-99,-99,13,13,1
17/02/2022,0.29,-99,-99,-99,8,-99,1
17/02/2022,-99,-99,-99,-99,-99,-99,-99
17/02/2022,2.05,-99,-99,-99,3,-99,4
17/02/2022,1.58,-99,-99,-99,4,62,8
17/02/2022,1.08,-99,-99,-99,9,56,7
17/02/2022,0.71,-99,-99,-99,22,51,5
17/02/2022,0.56,-99,-99,-99,42,52,2
17/02/2022,0.53,-99,-99,-99,55,35,2
17/02/2022,0.45,-99,-99,-99,67,33,2
17/02/2022,0.38,-99,-99,-99,75,39,2
17/02/2022,0.46,-99,-99,-99,81,58,2
17/02/2022,0.39,-99,-99,-99,79,80,2
17/02/2022,0.38,-99,-99,-99,61,87,2
17/02/2022,0.33,-99,-99,-99,42,97,12
17/02/2022,0.25,-99,-99,-99,33,55,8
17/02/2022,1.66,-99,-99,-99,5,55,7
17/02/2022,1.04,-99,-99,-99,5,68,5
17/02/2022,0.72,-99,-99,-99,8,60,4
17/02/2022,0.43,-99,-99,-99,15,54,4
18/02/2022,0.3,-99,-99,-99,20,40,3
18/02/2022,0.24,-99,-99,-99,22,33,2
